thang,vung,tinh,quan,warehouse_id,warehouse_name,ten_kh,vol,kl,so_ngay,so_ngay_tren_1000,vol_tb_ngay,kl_tb_ngay,pct_duoi_5kg,pct_noi_vung,pct_lien_vung,pct_opr,pct_gio_0_9,pct_gio_9_19,pct_gio_19p,vol_delivered,pct_odr,pct_longtail,order_code_mau,pct_rot_lc
2026-03,HCM,Bình Dương,Thành phố Dĩ An,22269000,Bưu Cục Đông Chiêu-Tân Đông Hiệp-Dĩ An-Bình Dương,Nang.Oi,3,1.4,3,0,1.0,0.466666667,1.0,0.0,1.0,0.333333333,0.333333333,0.333333333,0.333333333,3,1.0,0.0,VNGH80121314505,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Thạnh,21471000,Bưu Cục 602/26 Điện Biên Phủ-Phường 12-Bình Thạnh-HCM,What it isNt Vietnam,5,2.9,5,0,1.0,0.58,1.0,0.6,0.4,0.4,0.4,0.6,0.0,5,0.8,0.2,VNGH80563514905,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Oai,22182000,Bưu Cục Thôn Mới-Cao Dương-Thanh Oai-HN,Shop 1.9.9.2,47,13.666,18,0,2.611111111,0.759222222,1.0,0.361702128,0.638297872,0.872340426,0.361702128,0.553191489,0.085106383,47,0.893617021,0.127659574,VNGH80786355701,0.0
2026-03,HNO,Hà Nội,Huyện Thanh Trì,22888000,Bưu Cục Cồng Kềnh 90 Vĩnh Khang-Thanh Trì-HN,Thời Trang Vĩnh Tiến,22,18.819,3,0,7.333333333,6.273,1.0,0.0,1.0,0.454545455,0.0,0.818181818,0.181818182,22,0.954545455,0.136363636,VNGH80150094908,0.0
2026-05,HCM,Hồ Chí Minh,Quận Tân Phú,22214000,Bưu Cục 197 Lê Cao Lãng-Phú Thạnh-Tân Phú-HCM,Thế Giới Vàng Lá 24k,18,11.0,8,0,2.25,1.375,1.0,0.444444444,0.555555556,0.444444444,0.555555556,0.444444444,0.0,18,0.777777778,0.222222222,VNGH80855966110,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,22408000,Bưu Cục 185 Tân Thới Nhất 8-Phường Đông Hưng Thuận-HCM,Bánh kẹo Richy Hoàng Mai,1,32.0,1,0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,VNGH80998274406,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,20972000,Bưu Cục 20/48A Bờ Bao Tân Thắng-Q.Tân Phú-HCM,Vật Tư Nông Nghiệp Đô Thị,5,105.0,5,0,1.0,21.0,0.2,0.8,0.2,1.0,0.4,0.4,0.2,5,1.0,0.0,VNGH80197524908,0.0
2026-04,HNO,Hà Nội,Quận Thanh Xuân,20614000,Bưu Cục 142A Khuất Duy Tiến-Q.Thanh Xuân-HN,WappShoults92,1,0.2,1,0,1.0,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80294025406,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,20580000,Bưu Cục Lô DM10-6 Làng nghề Vạn Phúc-Q.Hà Đông-HN,ANI-Design,29,7.712,3,0,9.666666667,2.570666667,1.0,0.068965517,0.931034483,1.0,0.0,1.0,0.0,29,0.931034483,0.034482759,VNGH80936915807,0.0
2026-04,HNO,Hà Nội,Huyện Phúc Thọ,22931000,Bưu Cục 203 Tỉnh Lộ 417-Phúc Thọ-HN,Smol Wonder,1,0.1,1,0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80925005508,0.0
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,Không muộn,26,7.2,12,0,2.166666667,0.6,1.0,0.230769231,0.769230769,0.576923077,0.153846154,0.692307692,0.153846154,25,0.96,0.04,VNGH80763886101,0.153846154
2026-03,HNO,Hà Nội,Thị xã Sơn Tây,22706000,Bưu Cục 433 Tân Phú-Sơn Tây-HN,aki japan,12,7.948,9,0,1.333333333,0.883111111,1.0,0.25,0.75,0.166666667,0.083333333,0.75,0.166666667,12,0.666666667,0.416666667,VNGH80086964806,0.083333333
2026-05,HCM,Hồ Chí Minh,Huyện Củ Chi,21432000,Bưu Cục 390 Nguyễn Kim Cương-Tân Thạnh Đông-Củ Chi,Đồ điện Nhật Minh,12,23.2,5,0,2.4,4.64,1.0,0.666666667,0.333333333,0.833333333,0.0,1.0,0.0,12,1.0,0.0,VNGH80652806107,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,20620000,Bưu cục 36 TT9 KĐT Văn Phú-Q.Hà Đông-HN,ruvimshop,3,4.613,3,0,1.0,1.537666667,1.0,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667,0.0,2,1.0,0.0,VNGH80396366204,0.0
2026-03,HNO,Hà Nội,Quận Long Biên,20743000,Bưu Cục 60 Sài Đồng-Q.Long Biên-Hà Nội,VHSHOP - ĐỒ TRANG TRÍ NHÀ,9,253.773,6,0,1.5,42.2955,0.0,0.222222222,0.777777778,0.222222222,0.222222222,0.444444444,0.333333333,9,0.777777778,0.222222222,VNGH80290554810,0.1666666665
2026-05,HCM,Hồ Chí Minh,Quận 5,20026000,Bưu Cục 63 Ký Hòa-Q.5-HCM,VETVE,4,9.84,3,0,1.333333333,3.28,1.0,0.25,0.75,0.0,0.25,0.25,0.5,3,1.0,0.333333333,VNGH80110606108,0.0
2026-03,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,21311000,Bưu Cục Tăng Nhơn Phú B-Q.9-HCM,MÍT SẤY NÔNG DÂN,132,130.7,27,0,4.888888889,4.840740741,0.992424242,0.636363636,0.363636364,0.446969697,0.196969697,0.416666667,0.386363636,132,0.924242424,0.113636364,VNGH80783314909,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,NALI STORE OFFICIAL,535,115.29,25,0,21.4,4.6116,1.0,0.160747664,0.839252336,0.996261682,0.603738318,0.396261682,0.0,534,0.865168539,0.172284644,VNGH80056075609,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Hóc Môn,21066000,Bưu Cục 106/3A Tây Lân-Hóc Môn-HCM,LunaraBedding,2,2.4,1,0,2.0,2.4,1.0,0.5,0.5,0.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80264876004,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22820000,Bưu Cục KD 93D Tân Thắng-Q.Tân Phú-HCM,NguyênLiệuMỹPhẩmOrganic,3,1.0,1,0,3.0,1.0,1.0,0.333333333,0.666666667,1.0,0.0,1.0,0.0,3,1.0,0.0,VNGH80858134909,0.0
2026-05,HCM,Hồ Chí Minh,Quận Bình Tân,21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,MEOW Clothing,77,19.4,17,0,4.529411765,1.141176471,1.0,0.519480519,0.480519481,0.701298701,0.090909091,0.909090909,0.0,71,0.901408451,0.112676056,VNGH80407236205,0.012987013
2026-04,HNO,Hà Nội,Huyện Thanh Trì,22888000,Bưu Cục Cồng Kềnh 90 Vĩnh Khang-Thanh Trì-HN,Deli Vietnam,1,91.2,1,0,1.0,91.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80519415106,0.0
2026-04,HNO,Hà Nội,Huyện Phúc Thọ,21443000,Bưu Cục Thôn 5 Vân Phúc-Phúc Thọ-HN,Thanhvan.frasion,646,241.223,26,0,24.84615385,9.277807692,1.0,0.419504644,0.580495356,0.828173375,0.354489164,0.436532508,0.208978328,644,0.928571429,0.145962733,VNGH80804365508,0.0
2026-03,HCM,Hồ Chí Minh,Huyện Hóc Môn,20944000,Bưu Cục 309 Nguyễn Thị Ngâu-Hóc Môn-HCM,Detox Blanc Việt Nam,197,57.05,31,0,6.35483871,1.840322581,1.0,0.065989848,0.934010152,0.61928934,0.710659898,0.289340102,0.0,197,0.852791878,0.228426396,VNGH80849034908,0.0
2026-04,HCM,Hồ Chí Minh,Quận 12,22307000,Bưu Cục 256/59 Đường Thạnh Xuân 25-Quận 12-HCM,Xưởng Aó Thun Nữ,84,17.528,14,0,6.0,1.252,1.0,0.547619048,0.452380952,0.666666667,0.047619048,0.69047619,0.261904762,84,0.857142857,0.19047619,VNGH80739315602,0.0
2026-05,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,máy đếm tiền & VPP SP,39,209.8,15,0,2.6,13.98666667,0.384615385,0.615384615,0.384615385,0.384615385,0.615384615,0.384615385,0.0,35,0.857142857,0.142857143,VNGH80385936207,0.0
2026-05,HNO,Hà Nội,Huyện Đông Anh,20010000,Bưu Cục Vân Hà-Đông Anh-HN,OUOUZHOU12,3,3.45,3,0,1.0,1.15,1.0,0.333333333,0.666666667,0.0,0.0,0.0,1.0,3,1.0,0.0,VNGH80197845910,0.0
2026-05,HCM,Hồ Chí Minh,Quận 9,22367000,Bưu Cục Đường 268 Đỗ Xuân Hợp-Phường Phước Long-HCM,J&L,2221,1027.569,18,0,123.3888889,57.08716667,1.0,0.418280054,0.581719946,0.471409275,0.576316974,0.423683026,0.0,2078,0.94080847,0.05919153,VNGH80528856207,0.0
2026-03,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,Điện máy cơ khí 68,1,7.0,1,0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,1.0,VNGH80237204405,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Trì,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,Dũng Quỳnh Phụ Kiện Máy Nhômm,22,34.98,11,0,2.0,3.18,1.0,0.181818182,0.818181818,0.454545455,0.181818182,0.545454545,0.272727273,22,0.818181818,0.136363636,VNGH80428456010,0.0
2026-03,HCM,Hồ Chí Minh,Quận 9,22367000,Bưu Cục Đường 268 Đỗ Xuân Hợp-Phường Phước Long-HCM,HUYEN OKJSNW SHOP,1,0.3,1,0,1.0,0.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80151774903,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22421000,Bưu Cục Hàng Vừa 54 Ngõ 80 La Nội-Phường Dương Nội-HN,VIÊN RỬA BÁT HÀ ĐÔNG,1,0.3,1,0,1.0,0.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80755485508,0.0
2026-05,HCM,Hồ Chí Minh,Quận Bình Thạnh,22520000,Bưu Cục 248A Nơ Trang Long-Q.Bình Thạnh-HCM,TCG K BoxX,1,0.2,1,0,1.0,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80054555706,0.0
2026-05,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,Kẹo Mứt Lộc Vàng Phú Gia,89,32.6,20,0,4.45,1.63,1.0,0.707865169,0.292134831,0.988764045,0.078651685,0.853932584,0.06741573,86,0.941860465,0.069767442,VNGH80046776207,0.02247191
2026-04,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,Hoàng Sơn Sport,25,4.3,6,0,4.166666667,0.716666667,1.0,0.76,0.24,0.64,0.08,0.8,0.12,25,0.76,0.24,VNGH80205365701,0.28
2026-05,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,THC SHOP DÉP,7,1.8,3,0,2.333333333,0.6,1.0,0.857142857,0.142857143,0.571428571,0.285714286,0.714285714,0.0,7,1.0,0.0,VNGH80568006008,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,NTV 02,43,22.0,7,0,6.142857143,3.142857143,1.0,0.302325581,0.697674419,0.511627907,0.488372093,0.511627907,0.0,43,0.930232558,0.069767442,VNGH80533335902,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22730000,Bưu Cục 58 Lê Thúc Hoạch-Q.Tân Phú-HCM,Nệm PT,31,353.0,15,0,2.066666667,23.53333333,0.032258065,0.903225806,0.096774194,0.774193548,0.064516129,0.774193548,0.161290323,31,0.806451613,0.258064516,VNGH80648924909,0.0
2026-03,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,VADO.,437,85.126,5,0,87.4,17.0252,1.0,0.228832952,0.771167048,0.013729977,0.016018307,0.649885584,0.33409611,434,0.774193548,0.262672811,VNGH80531334409,0.006493506
2026-03,HNO,Hà Nội,Huyện Thanh Trì,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,Tổng Kho AnNa,1618,1060.55,15,0,107.8666667,70.70333333,1.0,0.009270705,0.990729295,0.572311496,0.569221261,0.430778739,0.0,1616,0.920173267,0.165841584,VNGH80863824909,0.025957973
2026-05,HNO,Hà Nội,Huyện Đông Anh,22962000,Bưu Cục Thôn Hải Bối-Xã Vĩnh Thanh-HN,LotusPondFindss,2,5.0,2,0,1.0,2.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80974046109,0.0
2026-04,HNO,Hà Nội,Quận Long Biên,21696000,Bưu Cục TT1 Khu tái định cư Ngọc Thụy-Long Biên-HN,tiemdonailsuda,14,2.975,9,0,1.555555556,0.330555556,1.0,0.5,0.5,0.571428571,0.0,0.642857143,0.357142857,14,0.928571429,0.071428571,VNGH80209875603,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,20620000,Bưu cục 36 TT9 KĐT Văn Phú-Q.Hà Đông-HN,KIM JI HCM,160,47.139,11,0,14.54545455,4.285363636,1.0,0.25625,0.74375,0.00625,0.06875,0.06875,0.8625,160,0.7625,0.275,VNGH80059544804,0.161073826
2026-05,HNO,Hà Nội,Huyện Phú Xuyên,20940000,Bưu Cục 57 Thao Chính-Phú Xuyên-HN,Zulia's Shop,6594,3368.388,21,0,314.0,160.3994286,1.0,0.310282075,0.689717925,0.840915984,0.233242342,0.728237792,0.038519867,6106,0.927939731,0.090239109,VNGH80650796206,0.000151653
2026-05,HNO,Hà Nội,Huyện Thường Tín,22103000,Bưu Cục Xã Thắng Lợi-Thường Tín-HN,Đồ cho nhà nông,31,62.0,10,0,3.1,6.2,1.0,0.387096774,0.612903226,0.677419355,0.096774194,0.741935484,0.161290323,24,0.791666667,0.208333333,VNGH80096516208,0.032258065
2026-03,HCM,Hồ Chí Minh,Quận 7,22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,GREAT Shop No.1,1,0.166,1,0,1.0,0.166,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80892284406,0.0
2026-05,HCM,Hồ Chí Minh,Quận 9,22367000,Bưu Cục Đường 268 Đỗ Xuân Hợp-Phường Phước Long-HCM,Moony Chính Hãng,1,11.5,1,0,1.0,11.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80637246105,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,Báo Meowtopia - Lưu Trú Mèo GV,6,1.3,5,0,1.2,0.26,1.0,0.333333333,0.666666667,0.333333333,0.0,0.5,0.5,6,0.833333333,0.166666667,VNGH80177105605,0.0
2026-03,HNO,Hà Nội,Huyện Gia Lâm,20099000,Bưu cục 148 Trâu Quỳ-Gia Lâm-HN,Minh Hiếu Farm,13,51.101,5,0,2.6,10.2202,0.769230769,0.230769231,0.769230769,0.153846154,0.846153846,0.153846154,0.0,13,1.0,0.153846154,VNGH80545904503,0.0
2026-04,HCM,Bình Dương,Thành phố Thủ Dầu Một,20465000,Bưu Cục 733 Đại Lộ Bình Dương-Thủ Dầu Một-Bình Dương,VN Go Sport Shoes,14,11.2,6,0,2.333333333,1.866666667,1.0,0.071428571,0.928571429,0.642857143,0.071428571,0.428571429,0.5,14,0.714285714,0.285714286,VNGH80814415510,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22531000,Bưu Cục Chuyên Lấy 1162/6A Tỉnh Lộ 10-Q.Bình Tân-HCM,MICRIO-HUHU,26,4.44,7,0,3.714285714,0.634285714,1.0,0.576923077,0.423076923,0.076923077,0.576923077,0.346153846,0.076923077,26,0.769230769,0.307692308,VNGH80422074604,0.294117647
2026-05,HCM,Hồ Chí Minh,Quận Tân Phú,22077000,Bưu Cục Phường Tây Thạnh-Tân Phú-HCM,Kem Trộn Xưa Miền Tây,246,55.578,15,0,16.4,3.7052,1.0,0.87804878,0.12195122,0.300813008,0.321138211,0.609756098,0.069105691,238,0.928571429,0.079831933,VNGH80060366205,0.0
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,SOARFLY-VN,78,310.256,20,0,3.9,15.5128,0.461538462,0.141025641,0.858974359,0.512820513,0.217948718,0.371794872,0.41025641,77,0.818181818,0.181818182,VNGH80403236110,0.141025641
2026-05,HCM,Hồ Chí Minh,Quận Tân Bình,22695000,Bưu Cục 82 Nguyễn Sỹ Sách-Q.Tân Bình-HCM,Phukienhoaphat.vn,14,27.1,10,0,1.4,2.71,0.928571429,0.357142857,0.642857143,0.928571429,0.357142857,0.428571429,0.214285714,14,1.0,0.0,VNGH80047326206,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,Fit Guard,19,3.188,11,0,1.727272727,0.289818182,1.0,0.368421053,0.631578947,0.157894737,0.894736842,0.105263158,0.0,19,0.894736842,0.105263158,VNGH80526415606,0.052631579
2026-03,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,LovelyFemme Lavender,1,1.125,1,0,1.0,1.125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80060274608,0.0
2026-04,HNO,Hà Nội,Huyện Ba Vì,20110000,Bưu cục Thôn 6-Ba Vì-HN,Bánh Sữa Ba Vì COBOVA MILK,1,0.8,1,0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,VNGH80980065301,0.0
2026-05,HCM,Bình Dương,Huyện Bàu Bàng,20536000,Bưu Cục Đường 743B-Thuận An-Bình Dương,Candy Miss Zhang,16,2.656,5,0,3.2,0.5312,1.0,0.5,0.5,0.625,0.1875,0.6875,0.125,15,1.0,0.066666667,VNGH80404726202,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Bình Chánh,21677000,Bưu Cục 26 Bùi Thanh Khiết-Tân Túc-Bình Chánh,ThùLùPét Shop,3,1.8,3,0,1.0,0.6,1.0,1.0,0.0,1.0,0.333333333,0.666666667,0.0,3,1.0,0.0,VNGH80298466103,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Trì,20357000,Bưu Cục 882 Kim Giang-Thanh Trì-HN,MINT SHOP 24H 2 BỈM LINH ĐÀM,36,108.77,13,0,2.769230769,8.366923077,0.722222222,0.527777778,0.472222222,0.555555556,0.111111111,0.638888889,0.25,34,0.911764706,0.147058824,VNGH80581036206,0.027777778
2026-04,HNO,Hà Nội,Quận Thanh Xuân,1353,Bưu Cục 188 Khương Đình-Q.Thanh Xuân-HN,NGUYỄN ANH TUẤN TKON,7,11.027,6,0,1.166666667,1.837833333,1.0,0.0,1.0,0.857142857,0.0,1.0,0.0,7,1.0,0.0,VNGH80358985505,0.142857143
2026-05,HCM,Hồ Chí Minh,Quận 9,21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,The One 15,150,32.32,19,0,7.894736842,1.701052632,1.0,0.653333333,0.346666667,0.993333333,0.0,1.0,0.0,147,0.931972789,0.081632653,VNGH80083686206,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,Giày Da Như Quỳnh,91,107.4,20,0,4.55,5.37,1.0,0.681318681,0.318681319,0.802197802,0.120879121,0.505494505,0.373626374,91,0.857142857,0.197802198,VNGH80173455607,0.010989011
2026-04,HCM,Hồ Chí Minh,Quận 9,21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,Herb Organic,14,102.2,10,0,1.4,10.22,0.214285714,0.5,0.5,0.785714286,0.428571429,0.571428571,0.0,14,1.0,0.0,VNGH80948005604,0.0
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,20312000,Bưu Cục Đường Núi Đôi-Sóc Sơn-HN,HO THI THAO NGUYEN9634,9,0.822,4,0,2.25,0.2055,1.0,0.333333333,0.666666667,0.444444444,0.111111111,0.666666667,0.222222222,8,0.25,0.75,VNGH80997876101,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,21424000,Bưu Cục 1440/1 Tỉnh Lộ 10-Tân Tạo-Bình Tân-HCM,Dreamy Lace Feminine Apparel Studio,1,0.2,1,0,1.0,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80470055606,0.0
2026-03,HNO,Hà Nội,Huyện Phú Xuyên,22001000,Bưu Cục Thôn An Khoái-Phúc Tiến-Phú Xuyên-HN,XƯỞNG KHĂN VŨ GIA,149,87.939,19,0,7.842105263,4.628368421,0.993288591,0.288590604,0.711409396,0.67114094,0.127516779,0.644295302,0.228187919,148,0.912162162,0.121621622,VNGH80385244909,0.040268456
2026-03,HCM,Hồ Chí Minh,Quận 12,2452,Bưu Cục 198 Thạnh Lộc 15-Q.12-HCM,Baby Love Vietnam,6,26.0,1,0,6.0,26.0,0.666666667,0.833333333,0.166666667,0.0,1.0,0.0,0.0,6,1.0,0.0,VNGH80569554508,0.0
2026-04,HNO,Hà Nội,Quận Long Biên,21662000,Bưu Cục Tổ 5 Giang Biên-Long Biên-HN,Tagee,56,5.757,3,0,18.66666667,1.919,1.0,0.125,0.875,0.5,0.267857143,0.642857143,0.089285714,56,0.857142857,0.142857143,VNGH80998315505,0.125
2026-03,HNO,Hà Nội,Huyện Đông Anh,21562000,Bưu Cục Cổ Dương-Tiên Dương-Đông Anh-HN,TANGCHAOCHAO54,7,3.8,6,0,1.166666667,0.633333333,1.0,0.285714286,0.714285714,0.0,0.285714286,0.714285714,0.0,7,0.714285714,0.285714286,VNGH80938074709,0.166666667
2026-05,HNO,Hà Nội,Quận Bắc Từ Liêm,21450000,Bưu Cục 155 Phú Diễn-Phú Diễn-Bắc Từ Liêm-HN,Gia Dụng Thông Minh 19990,728,281.5,17,0,42.82352941,16.55882353,0.980769231,0.171703297,0.828296703,0.619505495,0.392857143,0.592032967,0.01510989,661,0.948562784,0.063540091,VNGH80649076207,0.012362637
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,Shop Bánh Bao..,424,70.418,26,0,16.30769231,2.708384615,1.0,0.33254717,0.66745283,0.712264151,0.375,0.625,0.0,422,0.890995261,0.144549763,VNGH80412115701,0.014150943
2026-05,HNO,Hà Nội,Huyện Đông Anh,20010000,Bưu Cục Vân Hà-Đông Anh-HN,Cửa hàng thời trang của ông Bu,1,1.25,1,0,1.0,1.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80816376001,0.0
2026-05,HCM,Hồ Chí Minh,Quận 2,1394,Bưu Cục 29A Đường Số 5-Q.2-HCM,VD MEN STORE,18,9.0,5,0,3.6,1.8,1.0,0.611111111,0.388888889,0.666666667,0.222222222,0.666666667,0.111111111,17,0.882352941,0.117647059,VNGH80995296202,0.111111111
2026-03,HCM,Hồ Chí Minh,Quận 7,21485000,Bưu Cục Hàng Vừa A5 KDC Tân Thuận Nam-Phú Thuận-Quận 7-HCM,BEUSCRUB,27,5.41,11,0,2.454545455,0.491818182,1.0,0.962962963,0.037037037,0.740740741,0.037037037,0.222222222,0.740740741,27,0.925925926,0.148148148,VNGH80229434810,0.0
2026-03,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,MOTIC VN,38,12.5,7,0,5.428571429,1.785714286,1.0,0.184210526,0.815789474,0.815789474,0.157894737,0.842105263,0.0,37,0.891891892,0.135135135,VNGH80719234908,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Bếp Gia Huy Store,5,1.5,4,0,1.25,0.375,1.0,0.6,0.4,1.0,0.0,1.0,0.0,5,0.8,0.2,VNGH80944344909,0.0
2026-04,HNO,Hà Nội,Quận Thanh Xuân,20103000,Bưu Cục 559 Vũ Tông Phan-Q.Thanh Xuân-HN,Abys,2,2.0,2,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80591955409,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,22545000,Bưu Cục Cồng Kềnh 51A Tiến Thành-Q.Hà Đông-HN,Ceci Home Decor,2,13.4,2,0,1.0,6.7,0.5,1.0,0.0,1.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80382135904,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,Miền Thảo Mộc 2,1,0.3,1,0,1.0,0.3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,VNGH80740254409,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,PHỤ KIỆN THỜI TRANG VIỆT,26,4.33,4,0,6.5,1.0825,1.0,0.576923077,0.423076923,1.0,0.0,1.0,0.0,26,0.923076923,0.076923077,VNGH80988845410,0.0
2026-04,HCM,Hồ Chí Minh,Quận Tân Phú,22214000,Bưu Cục 197 Lê Cao Lãng-Phú Thạnh-Tân Phú-HCM,Mansi Jeans,3,2.5,3,0,1.0,0.833333333,1.0,0.333333333,0.666666667,1.0,0.333333333,0.666666667,0.0,3,1.0,0.333333333,VNGH80904185209,0.0
2026-04,HNO,Hà Nội,Huyện Hoài Đức,20280000,Bưu cục 19 Đường 422-Hoài Đức-Hà Nội,Môi Trường 96,7,23.345,5,0,1.4,4.669,0.714285714,0.571428571,0.428571429,0.142857143,0.857142857,0.142857143,0.0,7,1.0,0.142857143,VNGH80836945608,0.0
2026-05,HCM,Bình Dương,Thành phố Thủ Dầu Một,21973000,Bưu Cục Đường NH17-Hòa Phú-Thủ Dầu Một-Bình Dương,PA FASHION,128,25.048,20,0,6.4,1.2524,1.0,0.2890625,0.7109375,0.953125,0.3671875,0.5625,0.0703125,115,0.947826087,0.07826087,VNGH80585126208,0.0157480315
2026-05,HNO,Hà Nội,Quận Hoàng Mai,22925000,Bưu Cục 79/9B Thanh Đàm-Q.Hoàng Mai-HN,Xưởng Thủy Tinh Nghệ Nhân,3,3.0,1,0,3.0,3.0,1.0,0.666666667,0.333333333,1.0,0.0,1.0,0.0,3,1.0,0.0,VNGH80375915705,0.0
